frame,time_s,status,det_found,det_conf,det_cx,det_cy,det_area,det_x1,det_y1,det_x2,det_y2,trk_ok,trk_cx,trk_cy,trk_x1,trk_y1,trk_x2,trk_y2,iou,det_ms,sharpness,brightness
435,14.553,AGREE,1,0.9252,1344.35,623.71,78822.2,1214.0,472.53,1474.7,774.88,1,1385.0,611.5,1196.0,428.0,1574.0,795.0,0.5682,18.63,82.37,168.01
436,14.587,AGREE,1,0.9236,1343.61,623.75,78774.5,1213.32,472.6,1473.9,774.91,1,1385.0,611.5,1196.0,428.0,1574.0,795.0,0.5678,23.07,81.8,167.95
437,14.62,AGREE,1,0.9248,1343.34,623.76,78823.4,1212.91,472.68,1473.77,774.84,1,1384.0,610.5,1195.0,427.0,1573.0,794.0,0.5682,23.16,80.3,167.9
438,14.654,AGREE,1,0.9272,1343.24,623.26,78721.7,1212.69,472.51,1473.79,774.01,1,1385.0,610.5,1196.0,427.0,1574.0,794.0,0.5675,23.15,79.98,167.83
439,14.687,AGREE,1,0.9254,1342.44,622.15,79071.1,1210.68,472.13,1474.21,772.18,1,1384.0,608.5,1195.0,425.0,1573.0,792.0,0.57,21.15,78.18,167.79
440,14.72,AGREE,1,0.886,1353.29,622.07,86677.0,1209.75,471.11,1496.84,773.04,1,1384.0,608.5,1195.0,425.0,1573.0,792.0,0.6248,20.27,75.47,167.91
441,14.754,AGREE,1,0.8948,1355.75,621.22,87761.8,1209.78,470.9,1501.71,771.53,1,1385.5,608.0,1200.0,428.0,1571.0,788.0,0.6571,23.22,75.41,168.03
442,14.787,AGREE,1,0.9108,1349.52,621.84,84925.8,1208.6,471.17,1490.43,772.51,1,1383.0,608.5,1194.0,425.0,1572.0,792.0,0.6122,23.12,71.48,168.16
443,14.821,AGREE,1,0.9148,1349.92,621.87,85420.7,1208.35,471.02,1491.49,772.71,1,1383.0,609.5,1194.0,426.0,1572.0,793.0,0.6158,16.51,75.85,168.29
444,14.854,AGREE,1,0.915,1349.79,621.84,85835.0,1207.67,470.85,1491.91,772.83,1,1382.0,609.5,1193.0,426.0,1571.0,793.0,0.6187,16.69,80.32,168.5
445,14.888,AGREE,1,0.9243,1347.43,621.87,85426.1,1206.13,470.72,1488.72,773.02,1,1380.0,608.5,1191.0,425.0,1569.0,792.0,0.6158,17.24,76.1,168.8
446,14.921,AGREE,1,0.9289,1347.47,621.68,86528.4,1204.59,470.28,1490.34,773.09,1,1379.0,607.5,1190.0,424.0,1568.0,791.0,0.6237,16.44,76.75,169.17
447,14.955,AGREE,1,0.9296,1346.0,620.87,86600.5,1203.59,468.84,1488.41,772.9,1,1378.0,606.5,1189.0,423.0,1567.0,790.0,0.6243,17.32,72.06,169.62
448,14.988,AGREE,1,0.9353,1346.19,619.61,86931.0,1203.52,467.29,1488.87,771.93,1,1378.0,606.5,1189.0,423.0,1567.0,790.0,0.6266,17.31,72.71,170.22
449,15.022,AGREE,1,0.9408,1346.84,618.92,86698.9,1204.54,466.6,1489.14,771.23,1,1377.0,605.5,1188.0,422.0,1566.0,789.0,0.625,16.48,75.22,170.89
450,15.055,AGREE,1,0.9433,1347.53,618.73,86777.2,1205.1,466.41,1489.95,771.05,1,1378.0,605.5,1189.0,422.0,1567.0,789.0,0.6255,23.92,68.92,171.59
451,15.088,AGREE,1,0.9408,1348.74,618.56,86488.3,1206.48,466.57,1491.0,770.55,1,1378.0,605.5,1189.0,422.0,1567.0,789.0,0.6234,16.28,68.91,172.29
452,15.122,AGREE,1,0.9387,1348.96,618.52,86407.8,1206.6,466.78,1491.32,770.26,1,1379.0,606.5,1190.0,423.0,1568.0,790.0,0.6229,16.55,73.05,172.94
453,15.155,AGREE,1,0.9391,1349.42,618.72,86671.7,1206.89,466.71,1491.96,770.74,1,1380.0,605.5,1191.0,422.0,1569.0,789.0,0.6248,16.6,76.03,173.54
454,15.189,AGREE,1,0.9371,1348.68,618.63,86410.9,1206.55,466.63,1490.81,770.62,1,1379.0,604.5,1190.0,421.0,1568.0,788.0,0.6229,22.43,78.78,174.07
455,15.222,AGREE,1,0.9385,1348.26,618.75,86411.0,1206.13,466.76,1490.4,770.74,1,1378.0,605.5,1189.0,422.0,1567.0,789.0,0.6229,17.04,78.08,174.43
456,15.256,AGREE,1,0.9396,1347.34,618.82,85884.3,1205.53,467.41,1489.15,770.23,1,1378.0,605.5,1189.0,422.0,1567.0,789.0,0.6191,17.57,78.7,174.6
457,15.289,AGREE,1,0.9411,1346.6,618.85,85813.5,1204.88,467.47,1488.32,770.23,1,1377.0,606.5,1188.0,423.0,1566.0,790.0,0.6186,17.48,76.73,174.78
458,15.323,AGREE,1,0.9422,1345.95,619.15,85754.4,1204.3,467.8,1487.6,770.5,1,1376.0,606.5,1187.0,423.0,1565.0,790.0,0.6182,16.63,77.16,174.94
459,15.356,AGREE,1,0.9436,1345.76,619.11,85703.3,1204.12,467.84,1487.4,770.38,1,1376.0,606.5,1187.0,423.0,1565.0,790.0,0.6178,23.06,76.76,175.12
460,15.39,AGREE,1,0.9433,1345.92,618.94,85887.5,1204.22,467.41,1487.62,770.47,1,1376.0,605.5,1187.0,422.0,1565.0,789.0,0.6191,21.19,74.83,175.27
461,15.423,AGREE,1,0.9435,1346.07,618.86,85957.2,1204.1,467.49,1488.03,770.23,1,1377.0,606.5,1188.0,423.0,1566.0,790.0,0.6196,17.15,78.86,175.27
462,15.456,AGREE,1,0.9437,1345.66,618.82,85765.6,1203.86,467.61,1487.46,770.03,1,1377.0,606.5,1188.0,423.0,1566.0,790.0,0.6182,17.21,76.29,175.21
463,15.49,AGREE,1,0.9438,1346.01,619.03,85665.3,1204.23,467.98,1487.8,770.08,1,1377.5,606.0,1192.0,426.0,1563.0,786.0,0.6414,23.14,75.16,175.13
464,15.523,AGREE,1,0.9415,1345.32,618.95,85718.3,1203.56,467.79,1487.09,770.12,1,1375.0,606.5,1186.0,423.0,1564.0,790.0,0.6179,23.01,73.99,175.09
465,15.557,AGREE,1,0.9413,1345.27,618.94,85678.7,1203.5,467.84,1487.03,770.03,1,1375.0,607.5,1186.0,424.0,1564.0,791.0,0.6176,19.04,72.43,175.07
466,15.59,AGREE,1,0.9413,1345.2,618.76,85606.2,1203.61,467.62,1486.8,769.91,1,1375.0,606.5,1186.0,423.0,1564.0,790.0,0.6171,21.12,75.51,175.1
467,15.624,AGREE,1,0.943,1345.46,618.49,85936.5,1203.54,467.11,1487.38,769.87,1,1375.0,605.5,1186.0,422.0,1564.0,789.0,0.6195,21.34,76.18,175.16
468,15.657,AGREE,1,0.944,1345.86,618.22,86026.6,1203.8,466.83,1487.93,769.61,1,1375.0,605.5,1186.0,422.0,1564.0,789.0,0.6201,21.17,76.14,175.26
469,15.691,AGREE,1,0.9433,1346.29,617.97,86128.5,1204.11,466.53,1488.47,769.41,1,1375.0,605.5,1186.0,422.0,1564.0,789.0,0.6209,23.16,75.69,175.33
470,15.724,AGREE,1,0.9445,1346.79,617.79,86162.3,1204.64,466.25,1488.94,769.33,1,1376.0,604.5,1187.0,421.0,1565.0,788.0,0.6211,21.67,71.28,175.34
471,15.758,AGREE,1,0.943,1347.25,617.94,86320.9,1204.83,466.42,1489.67,769.47,1,1377.0,605.5,1188.0,422.0,1566.0,789.0,0.6222,21.53,76.64,175.34
472,15.791,AGREE,1,0.9416,1347.88,618.25,86566.2,1205.17,466.61,1490.59,769.9,1,1377.0,605.5,1188.0,422.0,1566.0,789.0,0.624,21.1,77.26,175.32
473,15.824,AGREE,1,0.9429,1348.72,618.1,86956.5,1205.47,466.35,1491.97,769.86,1,1377.0,605.5,1188.0,422.0,1566.0,789.0,0.6268,18.15,78.34,175.32
474,15.858,AGREE,1,0.9416,1348.95,618.45,86619.0,1206.11,466.85,1491.8,770.04,1,1378.0,605.5,1189.0,422.0,1567.0,789.0,0.6244,23.39,78.21,175.23
475,15.891,AGREE,1,0.9409,1349.31,618.62,86449.1,1206.79,466.98,1491.84,770.25,1,1378.0,605.5,1189.0,422.0,1567.0,789.0,0.6232,23.06,78.76,175.2
476,15.925,AGREE,1,0.942,1349.4,619.03,86347.8,1206.89,467.56,1491.91,770.51,1,1378.0,606.5,1189.0,423.0,1567.0,790.0,0.6224,16.19,78.06,175.13
477,15.958,AGREE,1,0.9433,1349.66,619.15,86111.3,1207.34,467.88,1491.97,770.42,1,1379.0,606.5,1190.0,423.0,1568.0,790.0,0.6207,17.39,75.9,175.11
478,15.992,AGREE,1,0.9421,1350.38,619.63,86158.7,1207.95,468.39,1492.8,770.87,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6211,22.52,76.02,175.09
479,16.025,AGREE,1,0.9397,1350.49,619.87,86331.5,1207.82,468.59,1493.16,771.15,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6223,17.49,79.67,175.07
480,16.059,AGREE,1,0.9385,1352.02,620.01,86588.9,1208.88,468.78,1495.17,771.24,1,1380.0,607.5,1191.0,424.0,1569.0,791.0,0.6242,23.13,78.0,175.05
481,16.092,AGREE,1,0.9372,1352.74,620.35,86689.0,1209.53,469.01,1495.94,771.69,1,1381.0,606.5,1192.0,423.0,1570.0,790.0,0.6249,23.08,76.58,175.05
482,16.126,AGREE,1,0.9351,1353.2,619.98,86857.9,1209.75,468.61,1496.65,771.35,1,1381.0,607.5,1192.0,424.0,1570.0,791.0,0.6261,16.37,74.8,175.11
483,16.159,AGREE,1,0.9369,1352.92,619.46,86782.2,1209.53,468.15,1496.31,770.76,1,1381.0,606.5,1192.0,423.0,1570.0,790.0,0.6256,16.37,75.08,175.16
484,16.192,AGREE,1,0.9362,1353.01,619.22,86764.0,1209.65,467.91,1496.36,770.53,1,1381.0,606.5,1192.0,423.0,1570.0,790.0,0.6254,17.06,77.59,175.18
485,16.226,AGREE,1,0.9366,1353.0,619.09,86709.1,1209.74,467.77,1496.26,770.41,1,1381.0,605.5,1192.0,422.0,1570.0,789.0,0.625,22.53,74.85,175.18
486,16.259,AGREE,1,0.9369,1352.7,619.01,86812.5,1209.38,467.58,1496.01,770.45,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6258,22.44,74.21,175.21
487,16.293,AGREE,1,0.9361,1352.56,619.1,86845.1,1209.26,467.59,1495.86,770.6,1,1380.0,605.5,1191.0,422.0,1569.0,789.0,0.626,23.24,74.24,175.17
488,16.326,AGREE,1,0.9354,1352.32,619.08,86953.4,1208.92,467.5,1495.73,770.67,1,1380.0,605.5,1191.0,422.0,1569.0,789.0,0.6268,16.07,74.11,175.18
489,16.36,AGREE,1,0.9372,1351.46,619.44,86782.7,1208.18,468.02,1494.75,770.85,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6256,17.1,73.64,175.07
490,16.393,AGREE,1,0.9383,1350.96,619.21,86384.1,1208.02,468.12,1493.89,770.3,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6227,23.97,75.8,174.98
491,16.427,AGREE,1,0.9375,1350.93,618.88,86156.9,1208.13,468.05,1493.74,769.71,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6211,23.88,76.61,174.96
492,16.46,AGREE,1,0.9388,1351.15,618.9,86081.8,1208.42,468.12,1493.87,769.68,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6205,16.94,71.38,174.95
493,16.494,AGREE,1,0.9393,1350.59,618.79,86140.2,1207.87,467.9,1493.32,769.67,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6209,16.58,73.0,174.98
494,16.527,AGREE,1,0.9393,1350.75,618.7,86006.6,1207.98,468.09,1493.51,769.31,1,1379.0,606.5,1190.0,423.0,1568.0,790.0,0.62,17.37,72.98,174.93
495,16.561,AGREE,1,0.941,1350.6,618.62,85967.3,1207.9,468.0,1493.29,769.23,1,1379.0,606.5,1190.0,423.0,1568.0,790.0,0.6197,21.54,74.5,174.93
496,16.594,AGREE,1,0.9402,1350.62,619.0,85920.1,1207.94,468.45,1493.29,769.55,1,1379.0,606.5,1190.0,423.0,1568.0,790.0,0.6194,18.56,76.34,174.87
497,16.627,AGREE,1,0.9415,1351.01,619.01,85827.1,1208.45,468.5,1493.57,769.52,1,1380.0,606.5,1191.0,423.0,1569.0,790.0,0.6187,23.04,76.84,174.91
498,16.661,AGREE,1,0.9409,1351.18,618.75,85908.5,1208.59,468.14,1493.78,769.36,1,1379.0,605.5,1190.0,422.0,1568.0,789.0,0.6193,23.7,79.02,174.96
499,16.694,AGREE,1,0.9424,1350.94,618.36,86128.9,1208.24,467.46,1493.63,769.25,1,1379.0,605.5,1190.0,422.0,1568.0,789.0,0.6209,21.66,76.32,175.07
500,16.728,AGREE,1,0.9414,1351.02,617.86,86229.3,1208.23,466.89,1493.81,768.82,1,1379.0,605.5,1190.0,422.0,1568.0,789.0,0.6216,21.74,79.4,175.13
501,16.761,AGREE,1,0.9404,1350.98,617.66,86366.6,1208.25,466.39,1493.72,768.93,1,1379.0,604.5,1190.0,421.0,1568.0,788.0,0.6226,16.57,80.13,175.18
502,16.795,AGREE,1,0.9406,1351.04,617.31,86139.7,1208.45,466.28,1493.62,768.34,1,1380.0,604.5,1191.0,421.0,1569.0,788.0,0.6209,17.32,78.58,175.19
503,16.828,AGREE,1,0.9402,1351.75,617.19,86540.2,1208.52,466.14,1494.98,768.24,1,1380.0,604.5,1191.0,421.0,1569.0,788.0,0.6238,16.44,80.88,175.22
504,16.862,AGREE,1,0.9406,1351.67,617.02,86515.4,1208.48,465.97,1494.86,768.07,1,1380.0,604.5,1191.0,421.0,1569.0,788.0,0.6236,21.06,80.84,175.24
505,16.895,AGREE,1,0.9397,1351.49,616.4,86274.0,1208.36,465.71,1494.63,767.09,1,1379.0,603.5,1190.0,420.0,1568.0,787.0,0.6219,20.9,74.94,175.23
506,16.929,AGREE,1,0.9417,1351.75,616.57,86335.6,1208.71,465.68,1494.8,767.45,1,1380.0,603.5,1191.0,420.0,1569.0,787.0,0.6223,17.5,74.72,175.22
507,16.962,AGREE,1,0.9409,1352.11,616.78,86322.6,1209.12,465.85,1495.1,767.7,1,1380.0,603.5,1191.0,420.0,1569.0,787.0,0.6223,21.47,83.01,175.19
508,16.995,AGREE,1,0.9407,1352.18,616.84,86213.1,1209.41,465.88,1494.96,767.81,1,1380.0,604.5,1191.0,421.0,1569.0,788.0,0.6215,20.13,87.34,175.17
509,17.029,AGREE,1,0.9418,1352.06,616.42,85757.0,1209.61,465.93,1494.52,766.92,1,1379.0,603.5,1190.0,420.0,1568.0,787.0,0.6182,21.51,81.4,175.15
510,17.062,AGREE,1,0.9425,1351.92,616.86,85840.9,1209.53,466.15,1494.3,767.58,1,1380.0,604.5,1191.0,421.0,1569.0,788.0,0.6188,20.29,79.85,175.06
511,17.096,AGREE,1,0.9428,1351.37,616.77,85882.2,1208.82,466.15,1493.92,767.39,1,1380.0,604.5,1191.0,421.0,1569.0,788.0,0.6191,16.88,81.52,175.05
512,17.129,AGREE,1,0.9424,1351.04,616.24,85618.3,1208.71,465.85,1493.36,766.64,1,1379.0,603.5,1190.0,420.0,1568.0,787.0,0.6172,21.5,79.3,175.07
513,17.163,AGREE,1,0.9444,1350.37,616.09,85645.1,1208.33,465.36,1492.42,766.83,1,1379.0,603.5,1190.0,420.0,1568.0,787.0,0.6174,21.46,77.57,175.02
514,17.196,AGREE,1,0.9448,1349.74,615.77,85593.7,1207.7,465.12,1491.79,766.42,1,1379.0,603.5,1190.0,420.0,1568.0,787.0,0.617,17.45,75.03,174.86
515,17.23,AGREE,1,0.942,1349.61,615.71,85680.8,1207.37,465.12,1491.85,766.3,1,1378.0,603.5,1189.0,420.0,1567.0,787.0,0.6176,20.98,73.47,174.58
516,17.263,AGREE,1,0.9469,1349.16,615.45,85830.1,1207.13,464.38,1491.19,766.53,1,1378.0,602.5,1189.0,419.0,1567.0,786.0,0.6187,18.07,73.7,174.26
517,17.297,AGREE,1,0.9449,1349.21,615.63,85980.7,1206.95,464.54,1491.47,766.73,1,1378.0,602.5,1189.0,419.0,1567.0,786.0,0.6198,16.76,74.72,173.77
518,17.33,AGREE,1,0.9483,1348.76,615.45,86118.8,1206.35,464.27,1491.16,766.64,1,1377.0,601.5,1188.0,418.0,1566.0,785.0,0.6208,16.75,73.6,173.19
519,17.363,AGREE,1,0.9513,1348.29,614.93,86378.2,1205.68,463.5,1490.89,766.36,1,1377.0,601.5,1188.0,418.0,1566.0,785.0,0.6227,16.65,75.69,172.55
520,17.397,AGREE,1,0.9507,1346.88,614.25,86110.9,1204.73,462.8,1489.03,765.69,1,1376.0,601.5,1187.0,418.0,1565.0,785.0,0.6207,17.07,75.58,172.0
521,17.43,AGREE,1,0.9474,1346.0,613.74,85522.3,1204.62,462.51,1487.38,764.97,1,1376.0,600.5,1187.0,417.0,1565.0,784.0,0.6165,21.45,74.36,171.5
522,17.464,AGREE,1,0.9485,1345.82,613.57,85815.2,1204.19,462.1,1487.45,765.05,1,1376.0,600.5,1187.0,417.0,1565.0,784.0,0.6186,16.94,75.44,171.02
523,17.497,AGREE,1,0.9481,1345.44,613.55,85888.6,1203.61,462.15,1487.27,764.94,1,1375.0,600.5,1186.0,417.0,1564.0,784.0,0.6191,16.34,73.72,170.62
524,17.531,AGREE,1,0.9464,1345.62,613.55,85750.1,1203.9,462.29,1487.34,764.81,1,1375.0,600.5,1186.0,417.0,1564.0,784.0,0.6181,21.53,76.59,170.25
525,17.564,AGREE,1,0.9442,1345.68,613.26,85774.4,1203.84,462.07,1487.51,764.45,1,1374.0,600.5,1185.0,417.0,1563.0,784.0,0.6183,21.43,74.65,169.97
526,17.598,AGREE,1,0.9437,1345.92,613.62,86372.7,1203.21,462.31,1488.63,764.94,1,1375.0,600.5,1186.0,417.0,1564.0,784.0,0.6226,18.25,78.92,169.71
527,17.631,AGREE,1,0.9413,1345.93,613.2,86465.2,1203.07,461.89,1488.79,764.52,1,1374.0,599.5,1185.0,416.0,1563.0,783.0,0.6233,24.33,80.48,169.57
528,17.665,AGREE,1,0.9407,1344.87,612.78,85697.0,1203.29,461.47,1486.46,764.1,1,1375.0,599.5,1186.0,416.0,1564.0,783.0,0.6177,16.39,76.16,169.47
529,17.698,AGREE,1,0.9394,1344.48,612.34,85453.3,1203.06,461.29,1485.91,763.4,1,1374.0,598.5,1185.0,415.0,1563.0,782.0,0.616,22.26,73.63,169.43
530,17.731,AGREE,1,0.9435,1344.84,611.88,85746.3,1203.02,460.73,1486.65,763.04,1,1374.0,598.5,1185.0,415.0,1563.0,782.0,0.6181,23.03,73.36,169.37
531,17.765,AGREE,1,0.949,1345.22,611.58,86089.9,1203.06,460.18,1487.39,762.97,1,1374.0,597.5,1185.0,414.0,1563.0,781.0,0.6206,23.2,72.75,169.32
532,17.798,AGREE,1,0.9479,1345.69,611.45,86188.7,1203.07,460.37,1488.31,762.53,1,1374.0,597.5,1185.0,414.0,1563.0,781.0,0.6213,16.25,77.12,169.25
533,17.832,AGREE,1,0.9428,1346.4,610.57,86554.2,1202.96,459.72,1489.85,761.43,1,1374.0,597.5,1185.0,414.0,1563.0,781.0,0.6239,17.45,79.22,169.24
534,17.865,AGREE,1,0.9346,1341.81,609.72,83443.9,1203.17,459.25,1480.45,760.19,1,1374.0,596.5,1185.0,413.0,1563.0,780.0,0.6015,17.14,79.8,169.14
535,17.899,AGREE,1,0.9261,1336.63,608.69,80221.4,1203.07,458.53,1470.19,758.85,1,1374.0,596.5,1185.0,413.0,1563.0,780.0,0.5783,16.12,73.69,169.05
536,17.932,AGREE,1,0.9255,1333.04,608.95,77724.0,1202.53,460.06,1463.55,757.84,1,1375.0,596.5,1186.0,413.0,1564.0,780.0,0.5603,23.11,76.89,168.91
537,17.966,AGREE,1,0.9229,1334.45,608.59,78293.4,1203.3,459.35,1465.6,757.83,1,1375.0,595.5,1186.0,412.0,1564.0,779.0,0.5644,19.38,80.36,168.81
538,17.999,AGREE,1,0.9221,1333.71,608.56,77842.2,1203.3,459.33,1464.12,757.78,1,1375.0,595.5,1186.0,412.0,1564.0,779.0,0.5611,16.91,80.44,168.73
539,18.033,AGREE,1,0.9073,1336.24,608.55,79571.9,1203.09,459.14,1469.38,757.95,1,1375.0,595.5,1186.0,412.0,1564.0,779.0,0.5736,24.0,81.03,168.69
540,18.066,AGREE,1,0.8979,1342.93,608.47,83485.4,1203.2,459.1,1482.66,757.84,1,1374.0,594.5,1185.0,411.0,1563.0,778.0,0.6018,22.16,82.02,168.64
541,18.099,AGREE,1,0.9074,1340.57,606.48,82767.5,1202.28,456.86,1478.86,756.1,1,1374.0,594.5,1185.0,411.0,1563.0,778.0,0.5966,19.15,78.69,168.66
542,18.133,AGREE,1,0.9045,1342.79,606.54,84326.9,1202.28,456.5,1483.3,756.59,1,1373.0,593.5,1184.0,410.0,1562.0,777.0,0.6079,18.49,80.11,168.63
543,18.166,AGREE,1,0.9162,1333.08,606.4,77910.9,1202.84,456.85,1463.32,755.96,1,1374.0,592.5,1185.0,409.0,1563.0,776.0,0.5616,17.96,82.48,168.74
544,18.2,AGREE,1,0.9132,1335.22,606.52,79852.2,1202.17,456.49,1468.28,756.56,1,1373.0,592.5,1184.0,409.0,1562.0,776.0,0.5756,21.33,78.22,168.85
545,18.233,AGREE,1,0.9177,1334.56,605.77,79793.4,1201.93,455.37,1467.2,756.17,1,1373.0,591.5,1184.0,408.0,1562.0,775.0,0.5752,21.72,74.87,168.88
546,18.267,AGREE,1,0.9259,1332.09,605.62,78252.8,1201.98,455.27,1462.2,755.98,1,1373.0,591.5,1184.0,408.0,1562.0,775.0,0.5641,22.1,78.11,168.9
547,18.3,AGREE,1,0.9226,1330.86,605.48,77659.1,1201.89,454.94,1459.83,756.01,1,1373.0,591.5,1184.0,408.0,1562.0,775.0,0.5598,21.79,77.26,168.97
548,18.334,AGREE,1,0.9261,1329.74,604.29,76478.5,1202.39,454.15,1457.09,754.42,1,1372.0,590.5,1183.0,407.0,1561.0,774.0,0.5513,17.6,77.52,169.03
549,18.367,AGREE,1,0.917,1330.31,606.11,77262.8,1202.23,455.3,1458.4,756.91,1,1372.0,592.5,1183.0,409.0,1561.0,776.0,0.5569,23.26,78.6,169.06
550,18.401,AGREE,1,0.9365,1330.56,605.95,77624.6,1201.98,455.03,1459.15,756.87,1,1372.0,592.5,1183.0,409.0,1561.0,776.0,0.5596,23.43,82.03,169.1
551,18.434,AGREE,1,0.9303,1330.41,606.36,77537.9,1201.98,455.41,1458.83,757.3,1,1372.0,591.5,1183.0,408.0,1561.0,775.0,0.5589,24.02,74.7,169.12
552,18.467,AGREE,1,0.9279,1330.31,606.51,77755.3,1201.48,455.63,1459.15,757.39,1,1371.0,592.5,1182.0,409.0,1560.0,776.0,0.5605,23.77,75.12,169.18
553,18.501,AGREE,1,0.9283,1329.59,607.07,77171.9,1201.49,456.45,1457.68,757.68,1,1370.0,592.5,1181.0,409.0,1559.0,776.0,0.5563,20.53,76.01,169.27
554,18.534,AGREE,1,0.9269,1329.19,608.32,77125.3,1201.03,457.87,1457.35,758.77,1,1370.0,593.5,1181.0,410.0,1559.0,777.0,0.556,16.84,77.12,169.32
555,18.568,AGREE,1,0.932,1327.4,609.47,77735.0,1199.31,457.75,1455.5,761.18,1,1369.0,594.5,1180.0,411.0,1558.0,778.0,0.5603,18.76,79.62,169.31
556,18.601,AGREE,1,0.9203,1324.13,610.07,77159.5,1196.23,459.25,1452.03,760.89,1,1366.0,595.5,1177.0,412.0,1555.0,779.0,0.5562,15.86,79.12,169.39
557,18.635,AGREE,1,0.9255,1315.47,611.21,78311.0,1186.68,459.19,1444.25,763.23,1,1360.0,596.5,1171.0,413.0,1549.0,780.0,0.5645,21.53,81.71,169.36
558,18.668,AGREE,1,0.9348,1304.66,613.85,79027.4,1175.71,460.64,1433.61,767.06,1,1352.0,598.0,1159.0,411.0,1545.0,785.0,0.5474,23.1,81.66,169.18
559,18.702,AGREE,1,0.9363,1287.24,613.71,79565.6,1158.65,459.02,1415.83,768.4,1,1342.0,600.0,1145.0,409.0,1539.0,791.0,0.5286,23.05,79.63,169.04
560,18.735,AGREE,1,0.9253,1273.39,614.98,83059.1,1141.23,457.86,1405.55,772.1,1,1323.0,605.0,1126.0,414.0,1520.0,796.0,0.5519,16.99,81.93,168.89
561,18.769,AGREE,1,0.9331,1252.75,615.5,81362.8,1121.71,460.28,1383.8,770.72,1,1297.5,608.0,1112.0,428.0,1483.0,788.0,0.6092,23.08,77.76,168.72
562,18.802,AGREE,1,0.9264,1228.58,617.46,83586.4,1097.84,457.63,1359.33,777.28,1,1268.0,613.0,1075.0,426.0,1461.0,800.0,0.579,23.9,76.78,168.55
563,18.835,AGREE,1,0.9314,1204.58,620.01,84193.5,1072.12,461.1,1337.03,778.92,1,1240.0,617.0,1043.0,426.0,1437.0,808.0,0.5594,23.53,77.87,168.44
564,18.869,AGREE,1,0.9149,1175.68,622.73,83792.7,1044.28,463.31,1307.08,782.15,1,1213.0,620.0,1016.0,429.0,1410.0,811.0,0.5567,16.62,76.63,168.43
565,18.902,AGREE,1,0.9417,1144.31,627.99,86484.2,1011.73,464.91,1276.89,791.07,1,1185.0,621.0,988.0,430.0,1382.0,812.0,0.5746,25.08,80.98,168.34
566,18.936,AGREE,1,0.9273,1115.98,630.94,86972.4,983.27,467.1,1248.69,794.78,1,1159.0,623.0,966.0,436.0,1352.0,810.0,0.6025,19.43,80.47,168.38
567,18.969,AGREE,1,0.9359,1086.1,636.65,88538.8,953.1,470.23,1219.1,803.08,1,1130.0,628.0,937.0,441.0,1323.0,815.0,0.6133,22.35,78.87,168.48
568,19.003,AGREE,1,0.9262,1060.12,642.03,88767.3,925.71,476.92,1194.52,807.14,1,1104.0,634.0,907.0,443.0,1301.0,825.0,0.5898,20.93,77.76,168.53
569,19.036,AGREE,1,0.9467,1035.59,648.36,91188.6,898.24,482.38,1172.93,814.35,1,1080.0,640.0,879.0,445.0,1281.0,835.0,0.5816,23.91,77.48,168.59
570,19.07,AGREE,1,0.9364,1011.78,654.78,92112.6,875.08,486.31,1148.47,823.25,1,1057.0,644.0,856.0,449.0,1258.0,839.0,0.5875,25.11,79.93,168.68
571,19.103,AGREE,1,0.9526,988.68,658.12,90216.9,853.59,491.17,1123.78,825.07,1,1039.0,649.0,838.0,454.0,1240.0,844.0,0.5754,16.75,78.87,168.75
572,19.137,AGREE,1,0.9292,971.69,663.15,90818.2,836.76,494.88,1106.62,831.42,1,1021.0,652.5,816.0,454.0,1226.0,851.0,0.558,19.73,79.32,168.8
573,19.17,AGREE,1,0.9349,956.33,667.37,92239.8,820.09,498.11,1092.57,836.64,1,1011.0,651.5,802.0,449.0,1220.0,854.0,0.5449,23.08,77.2,168.84
574,19.203,AGREE,1,0.924,950.38,671.97,96157.6,808.63,502.39,1092.14,841.56,1,1002.0,654.5,793.0,452.0,1211.0,857.0,0.568,20.76,81.42,168.9
575,19.237,AGREE,1,0.9307,944.46,672.93,97022.0,801.21,503.6,1087.7,842.26,1,994.0,655.5,785.0,453.0,1203.0,858.0,0.5731,22.47,81.03,169.01
576,19.27,AGREE,1,0.9472,942.93,675.41,99216.1,796.03,506.56,1089.83,844.26,1,990.0,658.5,781.0,456.0,1199.0,861.0,0.5861,22.51,80.92,169.07
577,19.304,AGREE,1,0.952,942.45,677.95,99259.7,795.55,509.03,1089.35,846.87,1,988.0,660.5,779.0,458.0,1197.0,863.0,0.5863,22.68,72.54,169.2
578,19.337,AGREE,1,0.9516,943.36,679.58,99344.0,796.29,510.7,1090.42,848.46,1,989.0,663.5,780.0,461.0,1198.0,866.0,0.5868,16.65,77.78,169.27
579,19.371,AGREE,1,0.9425,945.92,680.87,98006.4,800.22,512.7,1091.62,849.04,1,991.0,666.5,782.0,464.0,1200.0,869.0,0.5789,17.58,77.7,169.42
